selling_price,year,km_driven,mileage,engine,max_power,make,model,transmission_type,seats_coupe,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_petrol,seller_dealer,seller_individual,seller_trustmark dealer
2.25,2011.0,56000,19.81,1086.0,68.05,Hyundai,i10 Era,1,0,1,0,0,0,0,0,1,1,0,0
22.5,2014.0,65000,13.0,2143.0,204.0,Mercedes-Benz,E-Class E250 CDI Launch Edition,0,0,1,0,0,1,0,0,0,0,1,0
3.5,2013.0,58969,20.54,1598.0,103.6,Volkswagen,Vento Corporate Edition,1,0,1,0,0,1,0,0,0,1,0,0
5.6,2015.0,48002,26.21,1248.0,88.5,Maruti,Ciaz ZDi,1,0,1,0,0,1,0,0,0,1,0,0
5.25,2014.0,35000,14.81,1998.0,163.7,Chevrolet,Cruze LTZ AT,0,0,1,0,0,1,0,0,0,1,0,0
6.25,2016.0,26225,24.3,1248.0,88.5,Maruti,Vitara Brezza LDi Option,1,0,1,0,0,1,0,0,0,0,0,1
3.85,2013.0,67000,19.87,1461.0,83.8,Renault,Duster 85PS Diesel RxL Option,1,0,1,0,0,1,0,0,0,1,0,0
5.6,2013.0,15000,16.09,1598.0,103.5,Volkswagen,Vento 1.6 Highline Plus 16 Alloy,1,0,1,0,0,0,0,0,1,1,0,0
2.65,2012.0,84000,25.01,1498.0,89.75,Ford,Fiesta 1.5 TDCi Titanium,1,0,1,0,0,1,0,0,0,1,0,0
2.5,2017.0,110000,23.95,998.0,67.1,Maruti,Alto K10 LXI Optional,1,0,1,0,0,0,0,0,1,0,1,0
7.25,2016.0,40000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus Dual Tone,1,0,1,0,0,1,0,0,0,1,0,0
5.6,2012.0,55000,13.7,1798.0,157.75,Skoda,Superb Elegance 1.8 TSI AT,0,0,1,0,0,0,0,0,1,1,0,0
2.8,2013.0,70000,19.4,1198.0,86.8,Honda,Brio S MT,1,0,1,0,0,0,0,0,1,1,0,0
6.85,2019.0,22000,25.2,1248.0,74.0,Maruti,Swift VDI BSIV,1,0,1,0,0,1,0,0,0,1,0,0
2.85,2011.0,73795,17.5,1198.0,75.0,Skoda,Fabia 1.2 MPI Ambiente Petrol,1,0,1,0,0,0,0,0,1,1,0,0
16.5,2014.0,40000,17.68,1968.0,174.33,Audi,A6 2.0 TDI Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
2.9,2014.0,120000,24.4,1120.0,71.0,Hyundai,Xcent 1.1 CRDi S,1,0,1,0,0,1,0,0,0,0,1,0
9.31,2018.0,18000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus AMT,0,0,1,0,0,1,0,0,0,1,0,0
0.6,2006.0,60500,15.4,1590.0,94.0,Maruti,Baleno LXI,1,0,1,0,0,0,0,0,1,1,0,0
3.8,2014.0,58000,16.1,1197.0,85.0,Maruti,Swift VXi BSIV,1,0,1,0,0,0,0,0,1,1,0,0
8.75,2018.0,25000,17.0,1198.0,108.5,Tata,Nexon 1.2 Revotron XZA Plus,0,0,1,0,0,0,0,0,1,1,0,0
5.95,2015.0,60000,26.0,1498.0,98.6,Honda,City i DTEC V,1,0,1,0,0,1,0,0,0,1,0,0
4.1,2014.0,54159,18.6,1197.0,81.83,Hyundai,i20 Sportz 1.2,1,0,1,0,0,0,0,0,1,1,0,0
5.25,2013.0,88000,19.33,1968.0,138.03,Volkswagen,Jetta 2.0L TDI Comfortline,1,0,1,0,0,1,0,0,0,1,0,0
4.2,2017.0,90000,25.0,1197.0,82.0,Hyundai,Xcent 1.2 Kappa Base CNG,1,0,1,0,1,0,0,0,0,0,1,0
6.2,2019.0,15103,21.01,1197.0,81.8,Maruti,Baleno Delta,1,0,1,0,0,0,0,0,1,1,0,0
8.9,2019.0,15000,21.5,1497.0,108.5,Tata,Nexon 1.5 Revotorq XMA,0,0,1,0,0,1,0,0,0,1,0,0
4.12,2014.0,64457,23.59,1364.0,67.04,Toyota,Etios VD,1,0,1,0,0,1,0,0,0,1,0,0
16.85,2019.0,21000,13.68,2393.0,147.51,Toyota,Innova Crysta 2016-2020 2.4 G MT,1,0,1,0,0,1,0,0,0,1,0,0
69.75,2019.0,19000,22.3,1999.0,177.0,Land,Rover Range Rover Velar R-Dynamic S Diesel,0,0,1,0,0,1,0,0,0,1,0,0
4.25,2013.0,90923,19.87,1461.0,83.8,Renault,Duster 85PS Diesel RxL,1,0,1,0,0,1,0,0,0,1,0,0
3.75,2013.0,22000,18.5,1197.0,82.9,Hyundai,i20 Magna Optional 1.2,1,0,1,0,0,0,0,0,1,1,0,0
3.7,2015.0,58000,18.0,1197.0,82.0,Hyundai,Xcent 1.2 Kappa S CNG,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2015.0,50000,27.39,1248.0,74.0,Maruti,Baleno Delta 1.3,1,0,1,0,0,1,0,0,0,0,1,0
1.85,2014.0,90000,21.1,814.0,55.2,Hyundai,EON Era Plus,1,0,1,0,0,0,0,0,1,0,1,0
4.15,2012.0,72193,22.32,1582.0,126.32,Hyundai,Verna 1.6 SX,1,0,1,0,0,1,0,0,0,1,0,0
35.25,2020.0,14000,14.11,2199.0,197.2,Kia,Carnival Limousine,0,0,1,0,0,1,0,0,0,1,0,0
2.35,2011.0,62000,20.85,1197.0,83.14,Maruti,Swift Dzire LXI,1,0,1,0,0,0,0,0,1,1,0,0
11.0,2014.0,58000,14.74,2199.0,194.3,Hyundai,Santa Fe 2WD MT,1,0,1,0,0,1,0,0,0,1,0,0
6.9,2015.0,59000,17.4,1497.0,117.3,Honda,City i VTEC VX Option,1,0,1,0,0,0,0,0,1,1,0,0
2.65,2015.0,62000,18.9,998.0,67.1,Maruti,Wagon R LXI BS IV,1,0,1,0,0,0,0,0,1,1,0,0
3.2,2015.0,45000,23.95,998.0,67.05,Maruti,Alto K10 VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.95,2016.0,41000,18.9,1197.0,82.0,Hyundai,Grand i10 Sportz,1,0,1,0,0,0,0,0,1,1,0,0
1.75,2010.0,86000,18.6,1199.0,79.4,Chevrolet,Beat LT,1,0,1,0,0,0,0,0,1,1,0,0
69.5,2018.0,10000,8.9,2996.0,333.0,Mercedes-Benz,GLS 2016-2020 400 4MATIC,0,0,1,0,0,0,0,0,1,1,0,0
18.25,2014.0,70252,11.2,2400.0,215.0,Volvo,XC60 D5 Inscription,0,0,1,0,0,1,0,0,0,1,0,0
4.75,2016.0,45000,20.85,1197.0,83.14,Maruti,Swift Dzire VXI,1,0,1,0,0,0,0,0,1,1,0,0
9.85,2017.0,48000,20.5,1582.0,126.2,Hyundai,Creta 1.6 SX Diesel,1,0,1,0,0,1,0,0,0,1,0,0
4.75,2016.0,74800,23.59,1364.0,67.04,Toyota,Etios Liva 1.4 GXD,1,0,1,0,0,1,0,0,0,1,0,0
20.0,2013.0,89000,14.49,2993.0,258.0,BMW,7 Series 730Ld,0,0,1,0,0,1,0,0,0,1,0,0
14.97,2018.0,38000,13.68,2393.0,147.8,Toyota,Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,1,0,0,1,0,1,0,0,0,1,0,0
2.25,2013.0,71000,18.2,1199.0,82.4,Chevrolet,Sail 1.2 LS ABS,1,0,1,0,0,0,0,0,1,1,0,0
3.61,2014.0,52000,22.0,1197.0,81.8,Maruti,Swift VXI BSIV,1,0,1,0,0,0,0,0,1,1,0,0
4.1,2015.0,62500,21.14,1498.0,103.52,Skoda,Rapid 1.5 TDI Ambition,1,0,1,0,0,1,0,0,0,0,1,0
6.25,2016.0,62000,23.65,1248.0,88.5,Maruti,SX4 S Cross DDiS 200 Delta,1,0,1,0,0,1,0,0,0,1,0,0
5.5,2019.0,12909,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,1,0,1,0,0,0,0,0,1,0,0,1
3.75,2008.0,82001,14.0,1476.3274007038713,5.0,Honda,CR-V AT With Sun Roof,0,0,1,0,0,0,0,0,1,1,0,0
2.9,2013.0,70000,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Magna,1,0,1,0,0,1,0,0,0,1,0,0
8.45,2018.0,41000,17.0,1497.0,118.0,Honda,City 1.5 V MT,1,0,1,0,0,0,0,0,1,1,0,0
5.25,2014.0,57000,16.02,1373.0,93.7,Maruti,Ertiga VXI,1,0,1,0,0,0,0,0,1,1,0,0
6.54,2017.0,61000,24.3,1248.0,88.5,Maruti,Vitara Brezza LDi Option,1,0,1,0,0,1,0,0,0,1,0,0
6.5,2016.0,17000,16.09,1598.0,103.2,Volkswagen,Vento 1.6 Comfortline,1,0,1,0,0,0,0,0,1,1,0,0
2.2,2011.0,71000,20.51,998.0,67.04,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,1,0,0
2.8,2017.0,17000,20.71,799.0,53.64,Datsun,redi-GO T,1,0,1,0,0,0,0,0,1,1,0,0
12.0,2018.0,29000,18.0,1497.0,117.3,Honda,City Anniversary i-VTEC CVT ZX,0,0,1,0,0,0,0,0,1,1,0,0
2.6,2017.0,24719,22.7,799.0,53.64,Datsun,RediGO T Option,1,0,1,0,0,0,0,0,1,1,0,0
4.95,2014.0,54000,26.0,1498.0,98.6,Honda,City i DTEC SV,1,0,1,0,0,1,0,0,0,1,0,0
54.75,2019.0,5700,15.01,1998.0,248.08,BMW,5 Series 530i M Sport,0,0,1,0,0,0,0,0,1,1,0,0
6.0,2019.0,32000,18.78,999.0,75.0,Volkswagen,Polo 2015-2019 1.0 MPI Highline Plus,1,0,1,0,0,0,0,0,1,0,1,0
2.45,2015.0,43719,22.3,799.0,53.26,Renault,KWID RXT,1,0,1,0,0,0,0,0,1,1,0,0
21.5,2016.0,17000,15.73,1968.0,174.33,Audi,Q3 35 TDI Quattro Premium,0,0,1,0,0,1,0,0,0,1,0,0
3.35,2013.0,60000,22.71,1461.0,84.8,Nissan,Sunny XV D,1,0,1,0,0,1,0,0,0,1,0,0
4.25,2015.0,54591,25.8,1498.0,98.6,Honda,Amaze S i-Dtech,1,0,1,0,0,1,0,0,0,1,0,0
5.7,2015.0,41000,17.43,1396.0,105.5,Hyundai,Verna 1.4 VTVT,1,0,1,0,0,0,0,0,1,1,0,0
6.75,2016.0,56000,18.88,999.0,123.24,Ford,Ecosport 2015-2021 1.0 Ecoboost Titanium Plus BSIV,1,0,1,0,0,0,0,0,1,1,0,0
10.5,2019.0,15000,18.0,1497.0,117.3,Honda,City i VTEC CVT VX,0,0,1,0,0,0,0,0,1,1,0,0
29.25,2018.0,11000,14.24,2755.0,174.5,Toyota,Fortuner 2016-2021 2.8 4WD MT,1,0,1,0,0,1,0,0,0,1,0,0
2.8,2016.0,56302,26.6,998.0,58.16,Maruti,Wagon R LXI CNG,1,0,1,0,1,0,0,0,0,1,0,0
30.0,2010.0,80000,10.2,4367.0,308.0,Land,Rover Range Rover TDV8 (Diesel),0,0,1,0,0,1,0,0,0,0,1,0
14.5,2017.0,61000,11.36,2755.0,171.5,Toyota,Innova Crysta 2016-2020 2.8 GX AT BSIV,0,0,1,0,0,1,0,0,0,1,0,0
31.5,2018.0,50000,12.9,2755.0,174.5,Toyota,Fortuner 2016-2021 TRD 4X4 AT,0,0,1,0,0,1,0,0,0,1,0,0
11.5,2018.0,21000,17.8,1496.0,105.5,Toyota,Yaris V CVT BSIV,0,0,1,0,0,0,0,0,1,0,1,0
1.35,2011.0,70000,19.0,1248.0,93.0,Fiat,Linea Emotion Pack (Diesel),1,0,1,0,0,1,0,0,0,1,0,0
8.6,2015.0,77559,19.67,1582.0,126.2,Hyundai,Creta 1.6 CRDi SX Option,1,0,1,0,0,1,0,0,0,1,0,0
12.6,2013.0,42000,17.11,1968.0,174.33,Audi,A4 2.0 TDI 177 Bhp Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
8.85,2017.0,23000,15.4,1497.0,117.3,Honda,BRV i-VTEC V CVT,0,0,1,0,0,0,0,0,1,1,0,0
4.45,2014.0,75000,23.59,1364.0,67.06,Toyota,Etios Cross 1.4L GD,1,0,1,0,0,1,0,0,0,1,0,0
3.5,2013.0,69000,17.24,1198.0,73.9,Volkswagen,Polo IPL II 1.2 Petrol Highline,1,0,1,0,0,0,0,0,1,1,0,0
15.0,2013.0,59000,14.16,1968.0,174.3,Audi,Q5 2.0 TDI Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
17.0,2013.0,80000,14.21,2143.0,203.0,Mercedes-Benz,E-Class E250 CDI Elegance,0,0,1,0,0,1,0,0,0,1,0,0
3.24,2015.0,55000,21.1,1197.0,85.8,Maruti,Ritz LXI,1,0,1,0,0,0,0,0,1,1,0,0
34.25,2012.0,33000,10.37,2979.0,301.72,BMW,Z4 35i,0,1,0,0,0,0,0,0,1,1,0,0
3.9,2017.0,82000,20.85,1197.0,83.14,Maruti,Swift Dzire LXI Option,1,0,1,0,0,0,0,0,1,1,0,0
3.99,2016.0,68000,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Magna,1,0,1,0,0,1,0,0,0,1,0,0
4.6,2015.0,53000,26.59,1248.0,74.0,Maruti,Swift Dzire VDI Optional,1,0,1,0,0,1,0,0,0,1,0,0
1.7,2011.0,100000,20.36,1197.0,78.9,Hyundai,i10 Magna 1.2 iTech SE,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2016.0,44000,18.0,1198.0,86.7,Honda,Amaze S i-Vtech,1,0,1,0,0,0,0,0,1,1,0,0
3.0,2015.0,51000,26.2,998.0,58.2,Maruti,Wagon R LXI CNG,1,0,1,0,1,0,0,0,0,1,0,0
3.1,2010.0,88254,15.04,1598.0,103.6,Volkswagen,Vento Petrol Highline,1,0,1,0,0,0,0,0,1,1,0,0
7.5,2016.0,61003,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus Dual Tone,1,0,1,0,0,1,0,0,0,1,0,0
1.3,2008.0,79000,17.92,1086.0,62.1,Hyundai,Santro Xing GLS,1,0,1,0,0,0,0,0,1,1,0,0
3.25,2015.0,36000,20.4,1248.0,91.7,Fiat,Linea 1.3 Multijet Elegante,1,0,1,0,0,1,0,0,0,1,0,0
1.35,2009.0,73000,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,1,0,0
1.4,2009.0,60000,21.79,998.0,67.05,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,1,0,0
2.9,2012.0,74000,16.95,1498.0,97.7,Nissan,Sunny XV,1,0,1,0,0,0,0,0,1,1,0,0
4.4,2010.0,107000,13.29,1995.0,147.6,Nissan,X-Trail SLX AT,0,0,1,0,0,1,0,0,0,1,0,0
0.9,2007.0,70000,11.3,1298.0,83.1,Maruti,Versa DX2,1,0,0,1,0,0,0,0,1,0,1,0
4.15,2012.0,74000,17.1,1591.0,121.3,Hyundai,Verna 1.6 SX VTVT (O),1,0,1,0,0,0,0,0,1,1,0,0
2.15,2010.0,54000,21.1,1197.0,85.8,Maruti,Ritz VXI,1,0,1,0,0,0,0,0,1,1,0,0
2.2,2011.0,60000,18.9,998.0,67.1,Maruti,Wagon R VXI BS IV with ABS,1,0,1,0,0,0,0,0,1,0,1,0
2.3,2016.0,240000,19.1,1197.0,82.0,Hyundai,Xcent 2016-2017 VTVT Plus ABS,1,0,1,0,0,0,0,0,1,0,1,0
3.85,2014.0,70000,18.9,1197.0,82.0,Hyundai,Grand i10 Sportz,1,0,1,0,0,0,0,0,1,1,0,0
5.5,2013.0,70000,15.1,2179.0,140.0,Mahindra,XUV500 W6 2WD,1,0,1,0,0,1,0,0,0,0,1,0
13.5,2017.0,68000,13.68,2393.0,147.51,Toyota,Innova Crysta 2016-2020 2.4 G MT 8 STR,1,0,0,1,0,1,0,0,0,1,0,0
1.5,2009.0,62000,17.92,1086.0,62.1,Hyundai,Santro Xing GLS,1,0,1,0,0,0,0,0,1,1,0,0
3.55,2015.0,68140,15.6,1196.0,70.0,Ford,Figo Petrol ZXI,1,0,1,0,0,0,0,0,1,1,0,0
4.15,2016.0,48000,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Sportz,1,0,1,0,0,1,0,0,0,1,0,0
21.5,2019.0,21000,13.68,2393.0,147.8,Toyota,Innova Crysta 2016-2020 2.4 ZX MT BSIV,1,0,1,0,0,1,0,0,0,1,0,0
3.5,2015.0,61000,18.16,1196.0,86.8,Ford,Figo 1.2P Ambiente MT,1,0,1,0,0,0,0,0,1,1,0,0
4.4,2012.0,65000,16.8,1497.0,118.0,Honda,City 1.5 V AT,0,0,1,0,0,0,0,0,1,1,0,0
4.0,2014.0,88194,16.9,1197.0,82.0,Hyundai,Xcent 1.2 Kappa AT SX Option,0,0,1,0,0,0,0,0,1,1,0,0
8.5,2015.0,58000,17.01,1582.0,126.2,Hyundai,Creta 1.6 CRDi AT SX Plus,0,0,1,0,0,1,0,0,0,1,0,0
0.8,2007.0,90000,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,0,1,0
10.25,2019.0,25000,23.7,1396.0,88.7,Hyundai,Venue SX Opt Diesel BSIV,1,0,1,0,0,1,0,0,0,1,0,0
57.0,2015.0,25000,13.5,2987.0,254.79,Mercedes-Benz,S-Class S 350 CDI,0,0,1,0,0,1,0,0,0,1,0,0
1.95,2010.0,63000,18.9,998.0,67.1,Maruti,Wagon R VXI BS IV,1,0,1,0,0,0,0,0,1,1,0,0
1.6,2011.0,58000,21.1,814.0,55.2,Hyundai,EON D Lite,1,0,1,0,0,0,0,0,1,1,0,0
4.25,2014.0,46000,17.5,1298.0,85.8,Maruti,Swift Dzire VXi,1,0,1,0,0,0,0,0,1,0,1,0
32.0,2018.0,15000,22.69,1995.0,187.74,BMW,3 Series 320d Edition Sport,0,0,1,0,0,1,0,0,0,1,0,0
14.5,2013.0,45000,14.74,2993.0,270.9,Jaguar,XF 3.0 Litre S Premium Luxury,0,0,1,0,0,1,0,0,0,1,0,0
9.7,2015.0,75000,12.99,2494.0,100.0,Toyota,Innova 2.5 GX (Diesel) 7 Seater,1,0,1,0,0,1,0,0,0,1,0,0
3.2,2015.0,69000,19.4,1198.0,86.8,Honda,Brio EX MT,1,0,1,0,0,0,0,0,1,1,0,0
3.35,2013.0,80000,28.4,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,1,0,0
5.21,2014.0,85000,12.05,2179.0,120.0,Mahindra,Scorpio 2009-2014 SLE 7S BSIV,1,0,1,0,0,1,0,0,0,1,0,0
19.75,2014.0,60000,15.26,2143.0,203.2,Mercedes-Benz,M-Class ML 250 CDI,0,0,1,0,0,1,0,0,0,1,0,0
5.85,2016.0,55000,20.73,1373.0,91.1,Maruti,Ciaz VXi Option,1,0,1,0,0,0,0,0,1,1,0,0
4.0,2016.0,25000,25.32,1198.0,77.0,Mahindra,KUV 100 mFALCON D75 K4,1,0,1,0,0,1,0,0,0,1,0,0
4.75,2016.0,65000,18.9,1197.0,82.0,Hyundai,Grand i10 Asta Option,1,0,1,0,0,0,0,0,1,1,0,0
2.5,2013.0,55000,21.79,998.0,67.05,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,1,0,0
6.31,2015.0,64000,25.1,1498.0,98.6,Honda,City i DTEC VX Option,1,0,1,0,0,1,0,0,0,1,0,0
4.1,2014.0,39337,18.0,1198.0,86.7,Honda,Amaze S i-Vtech,1,0,1,0,0,0,0,0,1,0,0,1
4.95,2015.0,47000,21.14,1498.0,108.6,Skoda,Rapid Monte Carlo 1.5 TDI MT BSIV,1,0,1,0,0,1,0,0,0,1,0,0
4.35,2017.0,49437,25.2,1248.0,74.0,Maruti,Swift LDI Optional,1,0,1,0,0,1,0,0,0,0,1,0
3.85,2012.0,62928,16.8,1497.0,116.4,Honda,City S,1,0,1,0,0,0,0,0,1,0,0,1
56.5,2015.0,104000,12.65,2993.0,296.0,Land,Rover Range Rover Sport 3.0 D HSE,0,0,1,0,0,1,0,0,0,1,0,0
4.5,2012.0,65000,16.2,1493.0,110.0,Hyundai,Verna Transform SX VGT CRDi AT BS III,0,0,1,0,0,1,0,0,0,1,0,0
2.65,2014.0,25000,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,1,0,0
6.0,2017.0,34300,18.6,1197.0,81.83,Hyundai,i20 1.2 Asta Option,1,0,1,0,0,0,0,0,1,1,0,0
5.4,2020.0,9668,30.48,1086.0,58.0,Hyundai,Santro Magna CNG BSIV,1,0,1,0,1,0,0,0,0,0,0,1
5.78,2019.0,19000,19.5,1199.0,88.76,Honda,Amaze E Petrol BSIV,1,0,1,0,0,0,0,0,1,1,0,0
2.6,2018.0,43063,24.7,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,0,1,0
37.5,2017.0,48000,16.1,1950.0,191.7,Mercedes-Benz,E-Class Exclusive E 220d,0,0,1,0,0,1,0,0,0,1,0,0
6.65,2019.0,2200,17.19,1197.0,81.86,Hyundai,i20 Active S Petrol,1,0,1,0,0,0,0,0,1,1,0,0
9.15,2020.0,2000,19.56,1197.0,81.8,Toyota,Glanza V CVT,0,0,1,0,0,0,0,0,1,1,0,0
5.9,2016.0,56000,26.0,1498.0,98.6,Honda,City i DTEC V,1,0,1,0,0,1,0,0,0,1,0,0
9.45,2015.0,55000,14.7,1798.0,177.5,Skoda,Octavia Elegance 1.8 TSI AT,0,0,1,0,0,0,0,0,1,1,0,0
4.53,2016.0,41556,28.4,1248.0,74.02,Maruti,Swift Dzire LDI,1,0,1,0,0,1,0,0,0,1,0,0
26.0,2018.0,35000,16.38,1995.0,182.46,Hyundai,Tucson 2.0 e-VGT 4WD AT GLS,0,0,1,0,0,1,0,0,0,0,1,0
6.25,2016.0,26000,24.3,1248.0,88.5,Maruti,Vitara Brezza LDi Option,1,0,1,0,0,1,0,0,0,1,0,0
14.5,2016.0,60000,12.0,2354.0,187.4,Honda,CR-V 2.4L 4WD AT,0,0,1,0,0,0,0,0,1,1,0,0
3.65,2014.0,63484,24.4,1120.0,71.0,Hyundai,Xcent 1.1 CRDi S,1,0,1,0,0,1,0,0,0,1,0,0
3.0,2013.0,25840,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.8,2017.0,90000,31.79,998.0,58.2,Maruti,Celerio Green VXI,1,0,1,0,1,0,0,0,0,0,1,0
5.5,2015.0,55000,20.73,1373.0,91.1,Maruti,Ciaz VXi,1,0,1,0,0,0,0,0,1,1,0,0
4.1,2017.0,60000,20.14,1197.0,81.86,Hyundai,Xcent 1.2 VTVT S,1,0,1,0,0,0,0,0,1,0,1,0
4.25,2015.0,50000,24.4,1120.0,71.01,Hyundai,Xcent 1.1 CRDi S Option,1,0,1,0,0,1,0,0,0,0,1,0
1.3,2009.0,130000,20.36,1197.0,78.9,Hyundai,i10 Magna,1,0,1,0,0,0,0,0,1,0,1,0
8.25,2017.0,19000,17.4,1497.0,117.6,Honda,City V MT,1,0,1,0,0,0,0,0,1,1,0,0
1.15,2007.0,80000,17.7,1497.0,78.0,Honda,City 2017-2020 GXi,1,0,1,0,0,0,0,0,1,0,1,0
19.5,2015.0,34000,15.04,1991.0,183.0,Mercedes-Benz,CLA 200 Sport Edition,0,0,1,0,0,0,0,0,1,1,0,0
3.1,2016.0,65000,33.54,998.0,67.04,Maruti,Wagon R CNG LXI Opt BSIV,1,0,1,0,1,0,0,0,0,1,0,0
7.2,2017.0,21000,16.02,1373.0,93.7,Maruti,Ertiga VXI,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2014.0,25000,20.73,1373.0,91.1,Maruti,Ciaz VXi Plus,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2014.0,58000,22.7,1498.0,89.84,Ford,Ecosport 1.5 DV5 MT Trend,1,0,1,0,0,1,0,0,0,1,0,0
6.1,2018.0,65000,22.0,1197.0,81.8,Maruti,Swift Dzire VXI 1.2 BS IV,1,0,1,0,0,0,0,0,1,0,1,0
3.85,2014.0,30589,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Magna BSIV,1,0,1,0,0,0,0,0,1,0,0,1
2.25,2010.0,70000,16.1,1197.0,85.0,Maruti,Swift VXi BSIV,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2018.0,25656,23.84,1199.0,84.0,Tata,Tiago 1.2 Revotron XT,1,0,1,0,0,0,0,0,1,0,0,1
4.5,2013.0,63000,20.45,1461.0,83.8,Renault,Duster 85PS Diesel RxL Plus,1,0,1,0,0,1,0,0,0,1,0,0
5.5,2019.0,27000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Magna AT,0,0,1,0,0,0,0,0,1,1,0,0
4.1,2013.0,105000,14.0,2179.0,138.1,Tata,Safari Storme LX,1,0,1,0,0,1,0,0,0,0,1,0
14.9,2017.0,50000,14.53,1794.0,138.1,Toyota,Corolla Altis 1.8 VL AT,0,0,1,0,0,0,0,0,1,1,0,0
8.9,2018.0,18280,17.1,1496.0,105.5,Toyota,Yaris G BSIV,1,0,1,0,0,0,0,0,1,1,0,0
15.7,2020.0,4500,18.4,1498.0,119.35,Honda,City ZX CVT,0,0,1,0,0,0,0,0,1,1,0,0
5.1,2017.0,35000,20.89,1197.0,81.8,Maruti,Ignis 1.2 Alpha BSIV,1,0,1,0,0,0,0,0,1,1,0,0
18.0,2015.0,41000,13.7,1991.0,183.0,Mercedes-Benz,GLA Class 200,0,0,1,0,0,0,0,0,1,1,0,0
5.25,2016.0,39000,16.47,1198.0,74.0,Volkswagen,Polo 1.2 MPI Highline,1,0,1,0,0,0,0,0,1,1,0,0
9.99,2017.0,54000,15.29,1591.0,121.3,Hyundai,Creta 1.6 VTVT S,1,0,1,0,0,0,0,0,1,1,0,0
8.25,2017.0,40000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus,1,0,1,0,0,1,0,0,0,1,0,0
5.5,2017.0,34489,20.89,1197.0,81.8,Maruti,Ignis Zeta AMT,0,0,1,0,0,0,0,0,1,0,0,1
10.3,2017.0,70000,17.01,1582.0,126.2,Hyundai,Creta 1.6 CRDi AT SX Plus,0,0,1,0,0,1,0,0,0,0,1,0
7.5,2017.0,15000,17.5,1199.0,88.7,Honda,WR-V i-VTEC VX,1,0,1,0,0,0,0,0,1,0,1,0
20.25,2014.0,44000,18.12,1995.0,190.0,BMW,5 Series 520d Luxury Line,0,0,1,0,0,1,0,0,0,1,0,0
2.75,2011.0,45000,16.78,1496.0,88.73,Toyota,Etios G,1,0,1,0,0,0,0,0,1,1,0,0
12.8,2017.0,35000,15.4,1997.0,120.0,Mahindra,Scorpio 1.99 S10,1,0,1,0,0,1,0,0,0,1,0,0
7.75,2012.0,86000,16.07,1995.0,181.0,BMW,3 Series 320d Highline,0,0,1,0,0,1,0,0,0,1,0,0
30.0,2019.0,20212,14.24,2755.0,174.5,Toyota,Fortuner 2016-2021 2.8 2WD MT BSIV,1,0,1,0,0,1,0,0,0,1,0,0
8.9,2017.0,24000,22.0,1582.0,126.2,Hyundai,Verna CRDi 1.6 SX,1,0,1,0,0,1,0,0,0,1,0,0
2.0,2012.0,55324,17.92,1086.0,62.1,Hyundai,Santro Xing GLS,1,0,1,0,0,0,0,0,1,1,0,0
4.75,2013.0,30000,24.12,1197.0,88.5,Maruti,Dzire VXI AT,0,0,1,0,0,0,0,0,1,1,0,0
28.99,2015.0,48000,15.26,2143.0,203.2,Mercedes-Benz,M-Class ML 250 CDI,0,0,1,0,0,1,0,0,0,1,0,0
4.1,2015.0,47900,20.85,1197.0,83.14,Maruti,Swift Dzire VXI,1,0,1,0,0,0,0,0,1,1,0,0
5.2,2014.0,43500,17.43,1396.0,105.5,Hyundai,Verna 1.4 CX VTVT,1,0,1,0,0,0,0,0,1,1,0,0
